Date,Close,High,Low,Open,Volume
01-01-2015,33.75812912,33.95394219,33.42341259,33.60620335,756600
02-01-2015,33.21843338,33.95394208,32.95268471,33.66456263,1404300
05-01-2015,33.13162231,33.95394529,32.90253038,33.42341564,1446200
06-01-2015,33.04577637,33.6163371,32.72118987,33.27872829,1378100
07-01-2015,33.71858978,33.9341774,32.83260116,32.83260116,1094700
08-01-2015,33.66118622,33.9423674,33.42823434,33.42823434,968600
09-01-2015,33.27920151,33.87725283,33.19190527,33.57774697,1731600
12-01-2015,33.16490173,33.8574836,32.78195587,33.27920668,1177400
13-01-2015,33.5970459,33.85507469,33.01876528,33.18323135,1419200
14-01-2015,36.40355301,39.91518533,33.54592512,33.7595846,41759300
15-01-2015,37.23551941,38.43644632,36.8959788,37.02137792,12232000
16-01-2015,37.98404694,38.38146492,36.67653132,37.21429889,5086200
19-01-2015,37.63630676,38.39110425,37.46894849,38.02310888,3989900
20-01-2015,37.66525269,38.00720351,37.57120425,37.95704239,1867600
21-01-2015,36.82266617,37.94739091,36.65578993,37.91555818,5657400
22-01-2015,37.04693604,37.52296621,36.71270153,37.08407116,1217100
23-01-2015,37.33148193,37.58854655,36.85738002,37.58854655,4241800
27-01-2015,40.21950531,41.71897756,37.23406516,37.46991293,11599500
28-01-2015,41.69582748,43.33371743,40.32995267,40.64826896,13940500
29-01-2015,39.82257462,41.91141799,39.64750009,41.7836087,4071600
30-01-2015,39.07163239,41.09440007,38.68145233,40.40712063,5898700
02-02-2015,40.12835312,40.80212452,38.76681657,39.53898207,3765600
03-02-2015,40.24603271,41.04375713,39.93446859,40.50840347,2104900
04-02-2015,39.61808014,40.60968958,39.107807,40.51178487,2867700
05-02-2015,39.84282684,40.7061448,39.11551645,40.0159732,3847300
06-02-2015,38.99398422,39.88623917,38.30429455,39.8428339,3343100
09-02-2015,38.65155029,39.06632889,38.24641976,38.9939831,980600
10-02-2015,38.62067032,39.06631745,38.26473326,38.8830447,1728700
11-02-2015,39.66775894,39.9537605,38.6375646,39.04703714,2503400
12-02-2015,39.80183411,40.14860889,39.20185093,39.74154657,1900700
13-02-2015,40.36275864,40.56146396,39.41359031,39.41359031,1042000
16-02-2015,41.53811646,42.43133541,40.36275224,42.43133541,3374400
18-02-2015,41.66110611,42.326683,40.57641227,42.326683,2920100
19-02-2015,41.56898499,41.75611775,40.5228725,41.69052414,2802200
20-02-2015,40.42834091,41.39149545,39.83800579,41.38185106,5721400
23-02-2015,40.15198517,40.99552872,39.90890686,40.12738664,1133200
24-02-2015,39.74491882,40.41676572,39.54910576,40.34683011,1707400
25-02-2015,39.37017059,40.416765,39.16278133,40.09458876,5669600
26-02-2015,39.51823807,40.11677513,39.25924525,39.51968785,1905200
27-02-2015,39.61710739,40.12641635,39.17291,39.64556219,2808100
02-03-2015,42.16607285,42.86685297,41.12430234,42.35079176,4168400
03-03-2015,41.76624298,43.18517117,41.4295983,42.6835784,2753700
04-03-2015,41.60274887,42.43278813,41.09199001,41.76817534,2221400
05-03-2015,41.88150787,42.17233709,41.2342632,41.35049627,1266200
09-03-2015,40.65694809,42.30738195,40.03092399,42.30738195,2486700
10-03-2015,40.34442139,41.46818198,40.00102454,40.99552606,1462900
11-03-2015,39.864048,40.58460623,39.45216535,40.53251697,1320800
12-03-2015,39.92964172,40.75437478,39.65521274,39.93446576,1240500
13-03-2015,39.6219368,40.57544328,39.35522404,40.32030673,2544500
16-03-2015,38.6332283,40.06952115,38.51651316,40.06952115,7726900
17-03-2015,38.911026,39.74154721,38.70074082,38.87340516,3119500
18-03-2015,39.04751205,39.64508133,38.59511637,38.97082796,4020200
19-03-2015,38.92645264,39.60794386,38.82517003,39.1241975,1964100
20-03-2015,38.78177643,40.02128829,37.63052489,39.30748209,3521000
23-03-2015,38.51651001,38.99881041,38.20928416,38.99881041,4545900
24-03-2015,38.27583313,38.96986469,37.92857633,38.58402298,2209100
25-03-2015,38.0843544,38.29463954,37.82198369,38.11377695,2225600
26-03-2015,38.16490555,38.87340558,37.98597475,38.10172579,2005500
27-03-2015,38.21409988,38.58354135,38.02455328,38.39110253,1488400
30-03-2015,38.58065033,39.25924949,38.21410471,38.57438387,2434500
31-03-2015,39.63013077,40.50357881,38.48659575,38.88304958,3770100
01-04-2015,39.93495178,40.10809816,39.18401053,40.10809816,1292300
06-04-2015,40.90726471,41.22703078,40.07915372,40.10809424,1274900
07-04-2015,41.87524414,42.10482178,40.61258366,41.23667969,1844900
08-04-2015,43.30284882,43.69640678,41.33892266,41.87475832,1882400
09-04-2015,43.45188904,45.32659111,42.4433973,43.81216454,5351800
10-04-2015,43.62021255,44.35234346,43.20253803,43.69641463,3245100
13-04-2015,42.96089935,43.62020601,42.63534885,43.62020601,3008200
15-04-2015,42.9826088,43.30815933,42.22057335,42.97296073,3832700
16-04-2015,44.2264595,44.41986242,42.2012815,43.13935555,1044800
17-04-2015,43.69110107,44.42033964,42.8408054,44.17822542,1872200
20-04-2015,43.96891022,44.31375319,42.81573068,43.14514116,1909900
21-04-2015,42.18584442,43.88932799,39.92771476,43.45525698,12573800
