Date,Close,High,Low,Open,Volume
17-08-2015,1076.240234,1081.070758,1064.314302,1078.384937,773644
18-08-2015,1098.749146,1102.356991,1078.344816,1085.119508,1916926
19-08-2015,1095.82251,1103.539287,1091.132234,1102.396764,1690070
20-08-2015,1077.082153,1100.392803,1071.129169,1100.392803,2349298
21-08-2015,1072.79248,1094.339329,1064.354212,1087.163766,3536080
24-08-2015,1033.707642,1060.305515,1029.879396,1057.900285,4692344
25-08-2015,1029.097656,1051.085506,1016.410107,1037.415743,3925800
26-08-2015,1032.945923,1057.900181,1006.969423,1025.449643,3216158
27-08-2015,1032.104126,1048.239209,1020.539038,1048.239209,5264798
28-08-2015,1030.580811,1045.874023,1025.30929,1045.874023,2744152
31-08-2015,1027.854736,1038.257334,1014.625975,1038.257334,3692044
01-09-2015,1017.171631,1046.755977,1014.20522,1024.627882,2987602
02-09-2015,1038.979126,1050.464059,1021.420929,1026.111107,3765950
03-09-2015,1044.511353,1048.279507,1032.745729,1040.703071,2265074
04-09-2015,1021.199951,1048.238711,1017.872699,1046.835661,2426396
07-09-2015,1018.113831,1026.211419,1015.287666,1023.42538,1759184
08-09-2015,1018.333923,1027.874685,1011.599262,1020.218,1787746
09-09-2015,1022.122864,1031.844005,1019.817851,1027.414352,2045076
10-09-2015,1020.378479,1033.647367,1013.002481,1019.015555,2665818
11-09-2015,1023.024475,1029.598731,1018.454577,1020.819681,1592672
14-09-2015,1022.884033,1028.235708,1019.416533,1028.235708,1589318
15-09-2015,1017.111511,1025.790343,1016.610422,1022.884023,1379900
16-09-2015,1022.362671,1028.235399,1018.634546,1024.226684,1756816
18-09-2015,1022.723755,1036.654044,1017.813077,1028.23574,2455294
21-09-2015,1022.643372,1025.068664,1015.487775,1022.222437,1108840
22-09-2015,1012.921997,1031.201676,998.1699082,1025.228731,2081246
23-09-2015,1015.26709,1025.329003,1007.229695,1015.928586,1228352
24-09-2015,1034.40918,1038.257587,1014.165161,1016.410082,2354254
28-09-2015,1039.740845,1049.882918,1034.048487,1039.861126,2366812
29-09-2015,1037.555908,1055.895784,1030.17991,1035.591677,3325952
30-09-2015,1037.475708,1059.784172,1030.620765,1059.784172,3368336
01-10-2015,1060.145264,1062.289868,1039.139529,1041.865476,2834408
05-10-2015,1087.023193,1110.414085,1063.391837,1063.391837,4807306
06-10-2015,1082.353149,1092.775809,1075.939205,1092.374938,3979590
07-10-2015,1063.893188,1089.168163,1061.087087,1079.928053,2065530
08-10-2015,1055.815674,1073.674524,1050.283626,1070.327207,2357550
09-10-2015,1054.151855,1062.550193,1045.473025,1062.510067,2249724
12-10-2015,1039.299683,1066.458732,1037.054763,1064.31403,2455912
13-10-2015,1041.684814,1047.076517,1029.277859,1043.388519,6179712
14-10-2015,995.6450195,1021.421089,994.1618138,1021.421089,8337128
15-10-2015,989.2511597,1003.582323,988.1487625,998.1705552,3215710
16-10-2015,990.9545288,998.9719603,990.1527857,994.5222467,2333828
19-10-2015,997.6689453,1000.154329,984.4803121,998.1700347,3130642
20-10-2015,1012.902466,1014.205299,1000.415353,1000.67588,2695084
21-10-2015,1014.205322,1019.015782,1011.098567,1016.209681,1929688
23-10-2015,1019.287292,1023.646265,1015.330163,1023.646265,2335398
26-10-2015,1019.046143,1024.047847,1010.428733,1024.047847,1414630
27-10-2015,1016.856873,1022.400875,1012.538114,1016.435021,1530420
28-10-2015,1016.053406,1017.841152,1008.400143,1008.400143,1255342
29-10-2015,1002.494263,1018.584069,1000.364995,1017.8409,3130316
30-10-2015,1002.433777,1009.142897,998.3359988,1004.362172,1516696
02-11-2015,1011.332703,1013.522193,999.3606834,1004.362388,1319294
03-11-2015,1021.818237,1023.565867,1011.79472,1015.611297,1364906
04-11-2015,1017.941406,1023.32475,1012.397306,1022.44093,991434
05-11-2015,997.3917847,1018.403059,996.3272001,1016.735858,1596098
06-11-2015,1006.672119,1011.69393,997.7131897,1001.148128,908024
09-11-2015,992.8525391,1005.467293,991.7477403,1002.353769,2021556
10-11-2015,987.5494995,995.1224325,984.2753168,993.4953455,1361920
13-11-2015,963.1435547,979.47455,958.7846797,979.47455,2743232
16-11-2015,953.9840088,960.1708445,946.5115103,960.1708445,2043528
17-11-2015,960.3912964,963.5650419,954.1441435,956.3537405,1985028
18-11-2015,944.6832886,959.7286197,942.4937979,959.7286197,1520352
19-11-2015,949.1427002,956.7959623,944.9042707,950.2676058,1866906
20-11-2015,963.5251465,973.6491007,948.9015698,950.7295292,2012126
23-11-2015,960.5925293,969.5714724,957.0571532,966.3173963,1088082
24-11-2015,951.3120117,961.1547638,950.3277561,956.1731652,998640
26-11-2015,942.3129883,957.1172324,939.2195715,955.30938,2915292
27-11-2015,945.4465332,947.8971186,937.0701116,943.2971585,1737206
