Date,Close,High,Low,Open,Volume
01-01-2015,298.5212708,299.4223293,294.5825898,297.0721293,1336492
02-01-2015,298.2332153,300.7784765,297.2671364,297.6387087,933372
05-01-2015,293.2170105,300.044652,291.4427436,300.044652,2012624
06-01-2015,285.3860779,292.5016959,282.8872634,292.4273769,3470408
07-01-2015,278.60495,287.5970056,277.3230208,286.017823,3540560
08-01-2015,285.0517578,286.11073,277.7503515,281.8376477,3906036
09-01-2015,287.1418457,294.2202948,282.9337841,285.4883441,6164448
12-01-2015,292.7153931,293.3563462,286.2407273,288.9160525,2661684
13-01-2015,294.2109985,296.3196672,290.4488283,292.7154334,2916072
14-01-2015,293.3192444,297.0349682,288.024338,296.4961837,4133276
15-01-2015,296.0038147,300.6856171,288.4237299,296.3196421,3658976
16-01-2015,304.5035706,305.4510756,292.7154457,296.1431919,3185348
19-01-2015,305.5532227,321.4100674,304.6521643,306.5471741,3335832
20-01-2015,310.6623535,311.9814308,306.4914403,308.8695124,3099268
21-01-2015,313.4676819,314.3501661,304.8750724,308.6279436,7541032
22-01-2015,309.4639893,314.5452587,307.8476588,313.6070296,3769104
23-01-2015,305.9247742,310.0585161,303.0729612,308.9809473,4683076
27-01-2015,300.2955017,306.3428512,298.6605969,306.3428512,4461772
28-01-2015,308.2936096,309.4733474,299.1157673,299.1157673,4173388
29-01-2015,306.3519592,308.9065179,298.91124,308.0333324,4751440
30-01-2015,332.8822937,338.1307518,325.7109537,336.2728905,21415344
02-02-2015,351.3215637,352.9936389,334.0527524,334.4150263,10089756
03-02-2015,353.0401001,355.7804456,347.6058557,354.8515149,8442272
04-02-2015,354.5513306,356.351751,351.7900846,354.4860351,4939900
05-02-2015,368.0405884,369.5704669,352.0513835,354.4861528,8494896
06-02-2015,364.6915894,372.5835791,362.9378341,367.5461447,4023848
09-02-2015,372.0797729,374.9156523,360.3257615,362.135497,4670508
10-02-2015,360.7082825,370.876437,359.1504138,370.3447124,5786408
11-02-2015,364.8781128,366.9863812,358.4413918,361.8929668,2142516
12-02-2015,370.2327271,371.2775236,363.6280872,363.8146588,4365376
13-02-2015,371.8279419,373.8895676,368.8148281,371.2775647,3286008
16-02-2015,370.3167725,374.6359112,369.5238429,372.2198171,3024868
18-02-2015,379.3280334,380.6060443,370.8203735,371.5666598,6327804
19-02-2015,382.1268005,383.3488543,376.8748255,378.7405425,4136952
20-02-2015,373.2832336,383.4047458,372.4156709,382.4718875,2668572
23-02-2015,367.7327576,378.311362,365.391274,373.1433359,2666340
24-02-2015,368.6748352,372.9193393,364.8687698,367.7326395,3643048
25-02-2015,370.0089417,371.9492917,367.8820427,371.1843523,2276348
26-02-2015,368.5628662,374.635781,366.6038644,369.9714909,4156644
27-02-2015,377.2479553,377.9289465,368.5630341,371.0910896,4808820
02-03-2015,377.7796021,380.7740862,373.2085966,380.7740862,4098336
03-03-2015,378.9642944,381.5203395,370.3540317,378.9269892,4306688
04-03-2015,379.8598022,382.7889674,376.8746565,380.0463739,3430308
05-03-2015,385.2704163,387.1174572,379.8505013,379.859839,3448716
09-03-2015,385.4010315,387.1174815,375.1955718,383.7312244,6555768
10-03-2015,381.3804016,386.0167021,378.3672652,383.4046992,5425488
11-03-2015,384.1604004,394.953544,379.7759662,384.3376344,10074260
12-03-2015,382.9756775,387.9385024,381.0260125,385.2705183,4880440
13-03-2015,375.4940796,384.1510083,369.607758,384.1137031,6368968
16-03-2015,383.777832,385.4569767,375.7552522,376.8746819,7937836
17-03-2015,380.4381714,385.9979918,379.3000891,385.6062187,10007444
18-03-2015,374.365387,382.9849889,372.2198128,380.6062001,18927840
19-03-2015,365.5497742,375.5313556,362.6952194,369.4117975,10163240
20-03-2015,365.6431274,367.5461492,360.3631407,365.6617801,6271108
23-03-2015,361.3520203,368.5163542,358.8706079,365.8856982,3897136
24-03-2015,362.0795898,365.3072885,358.3481569,361.5758555,5298696
25-03-2015,375.8113708,379.7853343,361.6132468,362.6953717,7518574
26-03-2015,368.4416809,376.8747099,364.9714302,375.3821368,7048128
27-03-2015,359.2809753,374.2626862,356.3145047,366.9490875,4280330
30-03-2015,365.8482666,367.9938401,356.9114821,360.4563426,3275064
31-03-2015,365.8296814,367.1916407,360.8295523,365.680415,3726676
01-04-2015,351.0718384,359.336971,348.8889593,353.3666786,8281168
06-04-2015,347.7881775,350.3815278,340.3626401,348.1426681,7728748
07-04-2015,348.7209778,356.7249041,346.0716701,350.6799796,4348138
08-04-2015,357.7883911,361.5758042,350.7546501,352.6017137,3587334
09-04-2015,359.7660522,361.5757878,351.1277774,361.5757878,2674132
10-04-2015,360.9227905,364.8221418,356.7249292,357.9562973,2837478
13-04-2015,364.2063904,365.1205957,356.3517311,361.1652872,3099142
15-04-2015,352.4338379,364.9341381,350.288264,364.9341381,3098572
16-04-2015,356.0719299,357.4339118,348.3292079,354.112928,2057382
17-04-2015,350.7919312,354.7472629,348.6836856,353.7397717,3138232
20-04-2015,344.8963318,353.6278937,340.5118982,352.6204023,3223104
21-04-2015,332.3400574,343.2918031,311.6119308,313.738852,14596284
22-04-2015,327.3585205,332.8064248,322.0598826,330.0451561,7934682
23-04-2015,333.9631348,338.4408528,329.2055594,329.4107836,6391380
24-04-2015,336.1934204,342.1342838,332.6139087,333.963246,6406490
27-04-2015,331.0396118,339.5667303,327.591278,335.8560191,3789232
28-04-2015,326.2794189,331.2457628,320.2260926,329.3341981,5803656
29-04-2015,332.5389709,334.7878819,321.7629393,326.2794976,4076096
30-04-2015,330.0463562,332.838758,323.2808883,330.6273202,7338470
04-05-2015,344.7579956,347.3629883,324.5177999,330.0463719,3352524
05-05-2015,341.8157043,348.2063546,339.2669434,345.9574438,3459534
06-05-2015,334.0194397,347.0068841,329.9151735,339.9790388,4595278
07-05-2015,345.1141663,346.6884087,329.8777837,335.8748802,3639964
08-05-2015,346.8945007,355.6090303,343.3149888,347.6254013,3579368
11-05-2015,353.0414429,355.8900534,346.1073028,350.2677777,3592212
12-05-2015,343.2024536,353.6223998,341.2721298,353.0789086,2464630
13-05-2015,351.3173218,353.8286099,343.3336935,343.3336935,2774824
14-05-2015,346.819519,353.0789919,344.0833488,351.8795683,2252426
15-05-2015,342.5466309,350.3803237,340.1477833,346.707107,3405608
18-05-2015,348.7872925,349.8930114,338.048758,343.8959164,3014132
19-05-2015,350.1366577,351.1111765,344.8329676,348.581152,2588934
20-05-2015,359.8631592,361.2312556,352.0482042,352.7041364,3073544
21-05-2015,363.667511,365.0543435,359.8256228,361.3061599,2092768
22-05-2015,368.877655,370.3206972,358.869996,361.0439388,2995660
25-05-2015,374.4999084,378.56668,364.7921003,369.1962176,3291366
